idseq,datetime,subtype,srcip,srcport,srcintf,dstip,dstport,dstintf,action,sentpkt,rcvdpkt,duration,service,devtype,level,crscore,crlevel,is_attack
,2025-10-07 08:30:26,forward,111.229.70.54,56470,wan1,220.130.36.69,8088,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:30:17,forward,194.180.48.63,50379,wan1,220.130.36.69,22222,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:30:17,forward,194.180.48.63,50379,wan1,220.130.36.69,22222,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:30:08,forward,79.124.40.86,56626,wan1,220.130.36.69,2727,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:30:08,forward,79.124.40.86,56626,wan1,220.130.36.69,2727,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:42,forward,78.128.114.86,46871,wan1,220.130.36.69,3379,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:42,forward,78.128.114.86,46871,wan1,220.130.36.69,3379,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:35,forward,196.251.80.19,9999,wan1,220.130.36.69,40,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:35,forward,196.251.80.19,9999,wan1,220.130.36.69,40,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:34,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932437,1927462,7244923,sip,unknown,notice,0,none,0
,2025-10-07 08:29:27,forward,196.251.87.129,9999,wan1,220.130.36.69,446,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:27,forward,196.251.87.129,9999,wan1,220.130.36.69,446,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:24,forward,79.124.40.126,53725,wan1,220.130.36.69,1080,internal1,timeout,1,0,11,socks,unknown,notice,0,none,0
,2025-10-07 08:29:24,forward,79.124.40.126,53725,wan1,220.130.36.69,1080,internal1,ipconn,0,0,0,socks,unknown,warning,5,low,1
,2025-10-07 08:29:22,forward,79.124.40.98,45789,wan1,220.130.36.69,17315,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:22,forward,79.124.40.98,45789,wan1,220.130.36.69,17315,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:19,forward,95.214.55.218,42686,wan1,220.130.36.69,60023,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:19,forward,95.214.55.218,42686,wan1,220.130.36.69,60023,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:16,forward,112.4.101.13,39924,wan1,220.130.36.69,49688,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:16,forward,112.4.101.13,39924,wan1,220.130.36.69,49688,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:11,forward,176.65.149.55,34413,wan1,220.130.36.69,24550,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:11,forward,176.65.149.55,34413,wan1,220.130.36.69,24550,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:10,forward,220.130.71.75,2601,wan1,220.130.36.69,445,internal1,timeout,1,0,11,smb,unknown,notice,0,none,0
,2025-10-07 08:29:10,forward,220.130.71.75,2601,wan1,220.130.36.69,445,internal1,ipconn,0,0,0,smb,unknown,warning,5,low,1
,2025-10-07 08:29:09,forward,92.63.197.66,8080,wan1,220.130.36.69,3478,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:29:09,forward,92.63.197.66,8080,wan1,220.130.36.69,3478,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:29:09,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1288002,1286918,7244902,sip,unknown,notice,0,none,0
,2025-10-07 08:29:06,forward,78.128.114.46,56614,wan1,220.130.36.69,5900,internal1,timeout,1,0,11,vnc,unknown,notice,0,none,0
,2025-10-07 08:29:06,forward,78.128.114.46,56614,wan1,220.130.36.69,5900,internal1,ipconn,0,0,0,vnc,unknown,warning,5,low,1
,2025-10-07 08:29:02,forward,45.134.225.119,33682,wan1,220.130.36.69,22,internal1,timeout,1,0,11,ssh,unknown,notice,0,none,0
,2025-10-07 08:29:02,forward,45.134.225.119,33682,wan1,220.130.36.69,22,internal1,ipconn,0,0,0,ssh,unknown,warning,5,low,1
,2025-10-07 08:28:57,forward,92.63.197.46,59189,wan1,220.130.36.69,11638,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:57,forward,92.63.197.46,59189,wan1,220.130.36.69,11638,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:28:47,forward,79.124.40.110,56530,wan1,220.130.36.69,3001,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:47,forward,79.124.40.110,56530,wan1,220.130.36.69,3001,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:28:45,forward,20.127.157.56,47619,wan1,220.130.36.69,3790,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:45,forward,20.127.157.56,47619,wan1,220.130.36.69,3790,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:28:40,forward,79.124.40.126,53725,wan1,220.130.36.69,10081,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:40,forward,79.124.40.126,53725,wan1,220.130.36.69,10081,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:28:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1946287,1940046,7244866,sip,unknown,notice,0,none,0
,2025-10-07 08:28:29,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773723,72494,7244859,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:22,forward,45.142.193.51,59513,wan1,220.130.36.69,5515,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:22,forward,45.142.193.51,59513,wan1,220.130.36.69,5515,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:28:21,forward,66.240.205.34,17525,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 08:28:21,forward,66.240.205.34,17525,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 08:28:20,forward,198.235.24.206,56570,wan1,220.130.36.69,20257,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:20,forward,198.235.24.206,56570,wan1,220.130.36.69,20257,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:28:14,forward,79.124.40.110,56530,wan1,220.130.36.69,6012,internal1,timeout,1,0,11,xwindows,unknown,notice,0,none,0
,2025-10-07 08:28:14,forward,79.124.40.110,56530,wan1,220.130.36.69,6012,internal1,ipconn,0,0,0,xwindows,unknown,warning,5,low,1
,2025-10-07 08:28:00,forward,176.65.148.208,41964,wan1,220.130.36.69,22836,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:28:00,forward,176.65.148.208,41964,wan1,220.130.36.69,22836,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:54,forward,102.22.20.125,64141,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 08:27:54,forward,102.22.20.125,64141,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 08:27:53,forward,185.244.104.2,45667,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 08:27:53,forward,185.244.104.2,45667,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 08:27:52,forward,176.65.148.221,53130,wan1,220.130.36.69,19848,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:52,forward,176.65.148.221,53130,wan1,220.130.36.69,19848,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:48,forward,112.4.101.33,48217,wan1,220.130.36.69,2395,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:48,forward,112.4.101.33,48217,wan1,220.130.36.69,2395,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:28,forward,176.65.149.64,33612,wan1,220.130.36.69,22361,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:28,forward,176.65.149.64,33612,wan1,220.130.36.69,22361,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:26,forward,147.185.132.134,50654,wan1,220.130.36.69,23732,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:26,forward,147.185.132.134,50654,wan1,220.130.36.69,23732,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:26,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932401,1927423,7244793,sip,unknown,notice,0,none,0
,2025-10-07 08:27:24,forward,204.76.203.231,43703,wan1,220.130.36.69,318,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:24,forward,204.76.203.231,43703,wan1,220.130.36.69,318,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:22,forward,106.75.138.78,58914,wan1,220.130.36.69,16993,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:22,forward,106.75.138.78,58914,wan1,220.130.36.69,16993,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:18,forward,176.32.195.85,60023,wan1,220.130.36.69,3000,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:18,forward,176.32.195.85,60023,wan1,220.130.36.69,3000,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:17,forward,79.124.40.86,56626,wan1,220.130.36.69,19088,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:17,forward,79.124.40.86,56626,wan1,220.130.36.69,19088,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:13,forward,45.144.212.235,59854,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 08:27:13,forward,45.144.212.235,59854,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 08:27:12,forward,79.124.40.126,53725,wan1,220.130.36.69,8000,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:27:12,forward,79.124.40.126,53725,wan1,220.130.36.69,8000,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:27:01,forward,218.35.210.194,46503,wan1,220.130.36.69,23,internal1,timeout,1,0,11,telnet,unknown,notice,0,none,0
,2025-10-07 08:27:01,forward,218.35.210.194,46503,wan1,220.130.36.69,23,internal1,ipconn,0,0,0,telnet,unknown,warning,5,low,1
,2025-10-07 08:26:59,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287986,1286902,7244772,sip,unknown,notice,0,none,0
,2025-10-07 08:26:56,forward,45.136.68.53,56414,wan1,220.130.36.69,52423,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:56,forward,45.136.68.53,56414,wan1,220.130.36.69,52423,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:54,forward,88.210.63.122,59121,wan1,220.130.36.69,9328,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:54,forward,88.210.63.122,59121,wan1,220.130.36.69,9328,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:46,forward,198.235.24.205,54614,wan1,220.130.36.69,37777,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:46,forward,198.235.24.205,54614,wan1,220.130.36.69,37777,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:44,forward,141.98.10.125,50920,wan1,220.130.36.69,7777,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:44,forward,141.98.10.125,50920,wan1,220.130.36.69,7777,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:38,forward,79.124.40.86,56626,wan1,220.130.36.69,20303,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:38,forward,79.124.40.86,56626,wan1,220.130.36.69,20303,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:15,forward,193.163.125.193,38951,wan1,220.130.36.69,8024,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:15,forward,193.163.125.193,38951,wan1,220.130.36.69,8024,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:07,forward,79.124.40.106,47304,wan1,220.130.36.69,35101,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:07,forward,79.124.40.106,47304,wan1,220.130.36.69,35101,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:00,forward,147.185.133.255,55378,wan1,220.130.36.69,56596,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:26:00,forward,147.185.133.255,55378,wan1,220.130.36.69,56596,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:26:00,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773708,72494,7244709,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:58,forward,176.65.148.166,35372,wan1,220.130.36.69,26047,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:58,forward,176.65.148.166,35372,wan1,220.130.36.69,26047,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:25:58,forward,165.154.246.241,58914,wan1,220.130.36.69,6590,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:58,forward,165.154.246.241,58914,wan1,220.130.36.69,6590,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:25:48,forward,79.124.40.110,56530,wan1,220.130.36.69,57560,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:48,forward,79.124.40.110,56530,wan1,220.130.36.69,57560,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:25:41,forward,88.210.63.122,59121,wan1,220.130.36.69,9983,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:41,forward,88.210.63.122,59121,wan1,220.130.36.69,9983,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:25:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1946239,1939998,7244686,sip,unknown,notice,0,none,0
,2025-10-07 08:25:25,forward,156.225.0.12,58914,wan1,220.130.36.69,3013,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:25,forward,156.225.0.12,58914,wan1,220.130.36.69,3013,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:25:25,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932357,1927382,7244673,sip,unknown,notice,0,none,0
,2025-10-07 08:25:23,forward,147.185.132.156,49405,wan1,220.130.36.69,5351,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:23,forward,147.185.132.156,49405,wan1,220.130.36.69,5351,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:25:17,forward,79.124.40.86,56626,wan1,220.130.36.69,60890,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:25:17,forward,79.124.40.86,56626,wan1,220.130.36.69,60890,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:24:58,forward,20.65.192.151,40877,wan1,220.130.36.69,5007,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:24:58,forward,20.65.192.151,40877,wan1,220.130.36.69,5007,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:24:49,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287954,1286870,7244642,sip,unknown,notice,0,none,0
,2025-10-07 08:24:43,forward,198.235.24.182,49475,wan1,220.130.36.69,22,internal1,timeout,1,0,11,ssh,unknown,notice,0,none,0
,2025-10-07 08:24:43,forward,198.235.24.182,49475,wan1,220.130.36.69,22,internal1,ipconn,0,0,0,ssh,unknown,warning,5,low,1
,2025-10-07 08:24:36,forward,152.32.133.103,45487,wan1,220.130.36.69,3415,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:24:36,forward,152.32.133.103,45487,wan1,220.130.36.69,3415,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:24:32,forward,86.54.31.34,23320,wan1,220.130.36.69,2376,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:24:32,forward,86.54.31.34,23320,wan1,220.130.36.69,2376,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:24:27,forward,91.238.181.95,65398,wan1,220.130.36.69,3389,internal1,timeout,3,0,20,rdp,unknown,notice,0,none,0
,2025-10-07 08:24:27,forward,91.238.181.95,65398,wan1,220.130.36.69,3389,internal1,ipconn,0,0,0,rdp,unknown,warning,5,low,1
,2025-10-07 08:23:56,forward,8.219.147.10,45930,wan1,220.130.36.69,8036,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:56,forward,8.219.147.10,45930,wan1,220.130.36.69,8036,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:23:55,forward,78.128.114.130,54584,wan1,220.130.36.69,3389,internal1,timeout,1,0,11,rdp,unknown,notice,0,none,0
,2025-10-07 08:23:55,forward,78.128.114.130,54584,wan1,220.130.36.69,3389,internal1,ipconn,0,0,0,rdp,unknown,warning,5,low,1
,2025-10-07 08:23:49,forward,89.248.164.165,47160,wan1,220.130.36.69,9292,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:49,forward,89.248.164.165,47160,wan1,220.130.36.69,9292,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:23:40,forward,45.136.68.55,56471,wan1,220.130.36.69,8002,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:40,forward,45.136.68.55,56471,wan1,220.130.36.69,8002,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:23:38,forward,79.124.40.106,47304,wan1,220.130.36.69,6160,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:38,forward,79.124.40.106,47304,wan1,220.130.36.69,6160,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:23:29,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773691,72491,7244559,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:22,forward,45.136.68.53,56414,wan1,220.130.36.69,65531,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:22,forward,45.136.68.53,56414,wan1,220.130.36.69,65531,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:23:15,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932325,1927350,7244543,sip,unknown,notice,0,none,0
,2025-10-07 08:23:14,forward,134.209.150.202,61002,wan1,220.130.36.69,1224,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:14,forward,134.209.150.202,61002,wan1,220.130.36.69,1224,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:23:13,forward,94.102.49.88,53333,wan1,220.130.36.69,9999,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:23:13,forward,94.102.49.88,53333,wan1,220.130.36.69,9999,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:52,forward,92.63.197.66,8080,wan1,220.130.36.69,3406,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:52,forward,92.63.197.66,8080,wan1,220.130.36.69,3406,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:42,forward,194.238.31.127,54445,wan1,220.130.36.69,6385,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:42,forward,194.238.31.127,54445,wan1,220.130.36.69,6385,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:39,forward,1.82.251.82,46237,wan1,220.130.36.69,53,internal1,accept,1,0,181,dns,unknown,notice,0,none,0
,2025-10-07 08:22:39,forward,1.82.251.82,46237,wan1,220.130.36.69,53,internal1,ipconn,0,0,0,dns,unknown,warning,5,low,1
,2025-10-07 08:22:39,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287938,1286854,7244512,sip,unknown,notice,0,none,0
,2025-10-07 08:22:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1946191,1939950,7244506,sip,unknown,notice,0,none,0
,2025-10-07 08:22:26,forward,74.82.47.12,58032,wan1,220.130.36.69,5900,internal1,timeout,1,0,11,vnc,unknown,notice,0,none,0
,2025-10-07 08:22:26,forward,74.82.47.12,58032,wan1,220.130.36.69,5900,internal1,ipconn,0,0,0,vnc,unknown,warning,5,low,1
,2025-10-07 08:22:23,forward,35.203.210.50,55972,wan1,220.130.36.69,37252,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:23,forward,35.203.210.50,55972,wan1,220.130.36.69,37252,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:17,forward,79.124.40.86,56626,wan1,220.130.36.69,32788,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:17,forward,79.124.40.86,56626,wan1,220.130.36.69,32788,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:08,forward,176.65.149.182,49609,wan1,220.130.36.69,3129,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:08,forward,176.65.149.182,49609,wan1,220.130.36.69,3129,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:02,forward,94.102.49.88,53333,wan1,220.130.36.69,1744,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:02,forward,94.102.49.88,53333,wan1,220.130.36.69,1744,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:22:02,forward,176.65.148.226,55386,wan1,220.130.36.69,23768,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:22:02,forward,176.65.148.226,55386,wan1,220.130.36.69,23768,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
